student,id,color,defect,total.number
fasilkx,30,Y,C,54
fasilkx,31,O,L,54
fasilkx,32,G,C,54
fasilkx,33,BL,C,54
fasilkx,34,BR,N,54
fasilkx,35,BR,N,54
fasilkx,36,O,L,54
fasilkx,37,BR,N,54
fasilkx,38,G,M,54
fasilkx,39,Y,N,54
fasilkx,40,G,N,54
fasilkx,41,R,N,54
fasilkx,42,G,C,54
fasilkx,43,BR,N,54
fasilkx,44,G,N,54
fasilkx,45,R,C,54
fasilkx,46,R,C,54
fasilkx,47,R,N,54
fasilkx,48,BR,N,54
fasilkx,49,O,N,54
fasilkx,50,Y,N,54
fasilkx,51,Y,N,54
fasilkx,52,O,N,54
fasilkx,53,O,N,54
fasilkx,54,BL,L,54
