ZTIME,LON,LAT,WSR_ID,CELL_ID,CELL_TYPE,RANGE,AZIMUTH,AVGDV,LLDV,MXDV,MXDV_HEIGHT,DEPTH,BASE,TOP,MAX_SHEAR,MAX_SHEAR_HEIGHT
20140712232242,-106.49214,35.07134,KABX,I8,TVS,17,106,66,121,121,1,6,1,7,111,1
20140712234007,-91.70962,41.69535,KDVN,J5,TVS,51,276,22,52,52,5,19,5,23,16,5
20140713001706,-104.00458,37.73931,KPUX,E5,TVS,44,169,31,31,70,13,27,6,32,25,13
20140713004032,-90.94267,42.27612,KDVN,O7,TVS,43,338,35,56,56,4,16,4,20,21,4
20140713005014,-90.83685,42.23350,KDVN,O7,TVS,39,343,38,54,88,23,25,3,28,35,23
20140713005506,-90.80164,42.22373,KDVN,O7,TVS,38,345,45,51,82,11,24,3,27,34,11
20140713010448,-90.72210,42.15197,KDVN,O7,TVS,33,349,47,47,77,6,22,3,24,37,6
20140713010939,-90.69316,42.13887,KDVN,O7,TVS,32,351,48,48,80,5,16,2,18,39,5
20140713011430,-90.64152,42.12684,KDVN,O7,TVS,31,355,50,38,81,4,13,2,15,40,4
20140713014231,-79.83882,25.29344,KMIA,??,TVS,45,128,49,61,76,6,8,2,11,26,6
20140713014828,-90.10226,42.05153,KDVN,D6,TVS,34,39,31,50,50,3,9,3,12,23,3
20140713015052,-88.74083,42.03310,KORD,N1,TVS,42,290,37,49,50,10,7,3,10,19,10
20140713015319,-89.94280,42.05368,KDVN,D6,TVS,39,47,39,54,54,3,6,3,9,22,3
20140713015604,-123.42465,46.48869,KLGX,O0,TVS,47,143,50,63,76,4,6,2,9,27,4
20140713015652,-88.07840,42.56321,KORD,B1,TVS,47,348,38,56,56,3,8,3,11,19,3
20140713015810,-89.88571,42.02959,KDVN,D6,TVS,40,51,38,50,60,11,8,3,11,24,11
20140713015936,-92.58734,41.49667,KDMX,X5,TVS,53,105,31,50,50,5,7,5,12,15,5
20140713020001,-86.81169,41.76489,KORD,??,TVS,47,92,36,59,60,21,15,7,21,20,21
20140713020001,-86.85619,41.76645,KORD,??,TVS,45,92,38,58,60,19,13,6,19,23,19
20140713020001,-87.07873,41.77399,KORD,??,TVS,35,92,41,59,60,16,11,5,16,27,5
20140713020001,-87.10099,41.77472,KORD,??,TVS,34,92,42,59,60,14,10,4,14,29,14
20140713020301,-89.86697,41.98274,KDVN,D6,TVS,39,55,35,58,58,3,12,3,15,24,3
20140713020752,-89.82306,41.96291,KDVN,V8,TVS,40,58,40,37,83,5,11,3,15,33,5
20140713020752,-89.80400,41.97161,KDVN,D6,TVS,41,58,34,54,88,5,37,3,40,34,5
20140713020853,-87.99000,42.59117,KORD,B1,TVS,48,353,37,55,55,3,8,3,11,18,3
20140713021243,-90.76318,41.27176,KDVN,J5,TVS,22,202,41,56,91,3,27,2,28,66,3
20140713021243,-89.85854,41.90880,KDVN,V8,TVS,37,61,31,52,52,3,15,3,18,22,3
20140713021243,-89.83427,41.94447,KDVN,V8,TVS,39,59,34,50,50,3,8,3,12,20,3
20140713021243,-89.74888,41.96745,KDVN,V8,TVS,43,60,36,52,53,7,6,4,10,21,7
20140713021735,-90.73806,41.24718,KDVN,J5,TVS,23,198,58,59,101,3,20,2,21,76,3
20140713022226,-90.70685,41.25763,KDVN,J5,TVS,22,195,43,38,90,3,26,2,27,67,3
20140713022509,-88.41335,41.72090,KMDW,??,TVS,31,278,49,64,67,9,8,2,9,34,9
20140713023209,-90.64254,41.28177,KDVN,J5,TVS,20,188,44,37,91,3,26,1,27,70,3
20140713023700,-90.62145,41.26319,KDVN,J5,TVS,21,185,62,64,116,3,16,1,17,90,3
20140713023708,-88.19159,41.70484,KMDW,??,TVS,21,279,89,152,152,1,5,1,6,117,1
20140713024009,-123.56034,46.48644,KLGX,S0,TVS,44,149,39,70,70,2,6,2,8,25,2
20140713024009,-123.45336,46.51547,KLGX,S0,TVS,45,143,43,65,65,2,6,2,8,23,2
20140713024152,-90.55326,41.21239,KDVN,J5,TVS,24,177,42,44,71,4,6,2,8,51,4
20140713024629,-123.59769,46.45301,KLGX,S0,TVS,45,152,45,59,65,4,6,2,8,23,4
20140713024629,-123.52878,46.49984,KLGX,S0,TVS,44,147,44,47,70,4,6,2,8,26,4
20140713024629,-123.39324,46.50533,KLGX,S0,TVS,47,141,50,60,86,9,6,3,9,30,9
20140713024629,-123.61215,46.52347,KLGX,S0,TVS,41,150,51,51,80,3,6,2,8,31,3
20140713024643,-90.53018,41.24719,KDVN,J5,TVS,22,174,35,30,73,4,17,1,19,52,4
20140713025135,-90.49464,41.20027,KDVN,J5,TVS,25,171,35,52,52,2,16,2,18,33,2
20140713025135,-90.49658,41.25074,KDVN,J5,TVS,22,170,47,53,85,3,8,2,9,62,3
20140713025247,-123.51325,46.50682,KLGX,S0,TVS,44,146,45,48,74,9,6,2,9,26,9
20140713025626,-90.44743,41.20748,KDVN,J5,TVS,25,166,48,70,94,3,10,2,11,61,3
20140713025626,-90.47163,41.25454,KDVN,J5,TVS,22,167,55,88,100,3,10,1,12,74,3
20140713030116,-90.41037,41.21545,KDVN,J5,TVS,25,162,47,71,79,3,12,2,14,51,3
20140713031148,-123.52878,46.49984,KLGX,B1,TVS,44,147,43,52,62,9,6,2,9,22,9
20140713031148,-123.63603,46.55242,KLGX,E1,TVS,39,150,44,77,77,2,5,2,7,32,2
20140713031458,-88.13823,42.56961,KORD,B5,TVS,48,345,29,50,50,3,18,3,21,16,3
20140713031806,-88.06028,42.56597,KORD,S5,TVS,47,349,38,62,62,3,9,3,11,21,3
20140713031807,-123.58242,46.53561,KLGX,B1,TVS,41,148,36,52,64,7,6,2,7,25,7
20140713031807,-123.66198,46.56151,KLGX,B1,TVS,38,151,44,72,72,2,5,2,7,30,2
20140713031952,-88.06489,42.55266,KMKE,P1,TVS,16,183,38,32,74,10,12,1,13,83,10
20140713031952,-87.39627,42.74988,KMKE,A0,TVS,29,98,29,23,73,21,17,4,21,40,21
20140713032058,-88.02385,42.57078,KORD,B5,TVS,47,351,35,62,62,3,18,3,21,22,3
20140713032407,-88.03417,42.53567,KORD,S5,TVS,45,350,30,64,64,3,29,3,31,23,3
20140713032407,-87.98443,42.55809,KORD,S5,TVS,46,353,44,58,63,11,8,3,11,21,11
20140713032429,-123.51921,46.46466,KLGX,F1,TVS,46,148,45,74,74,2,6,2,8,26,2
20140713032429,-123.71519,46.56138,KLGX,H1,TVS,37,154,50,55,84,7,5,2,7,36,7
20140713032658,-87.99920,42.53981,KORD,S5,TVS,45,352,45,62,72,21,18,3,21,25,21
20140713032658,-87.95041,42.57752,KORD,B5,TVS,47,355,42,59,59,3,8,3,11,21,3
20140713032843,-87.98031,42.59071,KMKE,P1,TVS,14,168,42,61,61,1,6,1,7,72,1
20140713033007,-87.94643,42.54431,KORD,S5,TVS,45,355,34,64,77,20,27,3,30,27,20
20140713033007,-87.94842,42.56092,KORD,S5,TVS,46,355,42,75,96,11,28,3,30,32,11
20140713033150,-87.96957,42.59254,KMKE,B5,TVS,14,166,31,53,53,1,6,1,6,60,1
20140713033259,-87.90872,42.51286,KORD,S5,TVS,43,357,38,64,64,3,7,3,10,24,3
20140713033259,-87.91349,42.57945,KORD,C8,TVS,47,357,49,71,71,3,17,3,20,24,3
20140713033608,-87.87491,42.51375,KORD,S5,TVS,43,359,43,70,86,10,28,3,31,31,10
20140713033608,-87.87571,42.54708,KORD,S5,TVS,45,359,36,56,68,21,18,3,21,23,21
20140713033608,-87.89501,42.58006,KORD,S5,TVS,47,358,35,53,54,11,9,3,11,18,3
20140713033710,-123.76185,46.42247,KLGX,L1,TVS,44,161,38,55,55,2,6,2,8,20,2
20140713033710,-123.59769,46.45301,KLGX,F1,TVS,45,152,36,56,56,2,6,2,8,20,4
20140713033710,-123.42771,46.59406,KLGX,K1,TVS,42,138,44,56,67,8,6,2,8,26,8
20140713033749,-87.87445,42.54694,KMKE,E6,TVS,18,155,40,52,60,8,16,1,16,54,8
20140713033749,-87.84918,42.55640,KMKE,E6,TVS,18,151,34,35,78,8,16,2,18,71,8
20140713033859,-87.84109,42.51375,KORD,S5,TVS,43,1,44,66,66,3,17,3,20,25,3
20140713033859,-87.87611,42.56375,KORD,S5,TVS,46,359,41,49,94,20,17,3,20,33,20
20140713033859,-87.83989,42.56375,KORD,S5,TVS,46,1,73,128,128,3,18,3,21,44,3
20140713034107,-87.76546,42.57380,KMKX,V0,TVS,42,124,29,29,87,19,19,5,25,33,19
20140713034208,-87.80728,42.51286,KORD,S5,TVS,43,3,31,76,76,3,25,3,28,27,3
20140713034208,-87.80251,42.57945,KORD,S5,TVS,47,3,26,71,71,3,29,3,32,24,3
20140713034331,-123.35422,46.69421,KLGX,M1,TVS,40,129,49,83,83,2,5,2,7,33,2
20140713034331,-123.37156,46.73270,KLGX,M1,TVS,38,127,47,52,78,7,6,2,7,31,7
20140713034347,-87.81893,42.57003,KMKE,Y6,TVS,18,146,44,52,64,9,8,1,9,54,2
20140713034347,-87.20879,42.79442,KMKE,A0,TVS,37,92,24,29,71,18,26,2,28,29,18
20140713034500,-87.74956,42.55962,KORD,S5,TVS,46,6,40,69,69,3,17,3,20,24,3
20140713034500,-87.74478,42.59277,KORD,C8,TVS,48,6,42,72,72,3,18,3,21,24,3
20140713034808,-87.67390,42.56849,KORD,S5,TVS,47,10,31,62,63,7,29,3,32,21,3
20140713034957,-123.39416,46.48370,KLGX,K1,TVS,48,142,48,62,80,9,7,3,9,27,9
20140713034957,-123.40158,46.61056,KLGX,K1,TVS,42,136,46,61,66,8,6,2,8,26,8
20140713034957,-123.38350,46.69613,KLGX,K1,TVS,39,130,43,60,60,2,10,2,11,25,2
20140713035100,-88.55436,41.68397,KORD,C9,TVS,32,258,36,60,60,2,6,2,7,30,2
20140713035100,-87.70642,42.50493,KORD,S5,TVS,43,9,38,56,56,3,8,3,10,21,3
20140713035622,-123.48272,46.52133,KLGX,F1,TVS,44,144,46,76,76,2,6,2,9,27,2
20140713035622,-123.37290,46.70481,KLGX,O1,TVS,39,129,40,51,57,7,5,2,7,23,7
20140713040009,-88.18267,41.85704,KORD,D8,TVS,15,284,45,59,64,7,9,2,10,65,2
20140713040009,-88.29102,41.87685,KORD,D8,TVS,20,284,43,58,61,13,11,2,13,49,13
20140713040009,-87.70555,42.43720,KORD,G3,TVS,39,10,27,28,70,18,25,2,28,27,18
20140713040102,-87.80220,42.41600,KMDW,M8,TVS,46,356,31,50,62,14,24,3,27,22,14
20140713040244,-123.53184,46.47885,KLGX,F1,TVS,45,148,56,72,82,8,6,2,8,29,8
20140713040244,-123.49789,46.51399,KLGX,F1,TVS,44,145,49,68,77,9,6,2,9,27,9
20140713041301,-87.60664,42.39556,KMDW,M8,TVS,45,7,27,50,50,3,24,3,26,17,3
20140713041528,-123.59254,46.47380,KLGX,F1,TVS,44,151,44,61,61,2,6,2,8,22,2
20140713041528,-123.47003,46.59105,KLGX,F1,TVS,41,140,42,55,66,3,6,2,8,25,3
20140713041528,-123.37189,46.60715,KLGX,F1,TVS,43,135,39,50,55,4,6,2,8,20,4
20140713041810,-87.35576,42.46664,KORD,T8,TVS,46,29,21,22,71,11,27,3,30,24,11
20140713042144,-123.51921,46.46466,KLGX,F1,TVS,46,148,51,84,84,2,6,2,8,29,2
20140713042804,-123.42465,46.48869,KLGX,F1,TVS,47,143,46,62,84,4,6,2,9,28,4
20140713042804,-123.71206,46.58101,KLGX,F1,TVS,36,153,35,60,60,2,5,2,7,27,2
20140713043424,-123.47053,46.48654,KLGX,F1,TVS,46,145,48,65,65,2,6,2,9,23,4
20140713045941,-123.43900,46.50208,KLGX,F1,TVS,46,143,52,78,78,2,6,2,9,27,2
20140713050558,-123.40826,46.51837,KLGX,F1,TVS,46,141,50,84,84,2,6,2,9,29,2
20140713051214,-123.21840,46.93808,KLGX,A2,TVS,38,106,39,68,68,2,5,2,7,29,2
20140713051837,-123.49991,46.49294,KLGX,F1,TVS,45,146,54,79,79,2,6,2,9,28,2
20140713052453,-123.53579,46.45776,KLGX,F1,TVS,46,149,46,87,87,2,6,2,8,30,2
20140713053734,-123.21391,46.94869,KLGX,I2,TVS,38,105,60,84,84,2,5,2,7,35,2
20140713053734,-123.15457,46.97351,KLGX,I2,TVS,40,102,42,55,59,7,5,2,7,24,7
20140713054354,-123.45336,46.51547,KLGX,G2,TVS,45,143,50,57,76,9,6,2,9,26,9
20140713064109,-123.42465,46.48869,KLGX,Y2,TVS,47,143,36,49,53,9,6,3,9,18,9
20140713110216,-96.09166,44.04584,KFSD,B0,TVS,39,45,34,53,53,3,6,3,9,22,3
20140713165736,-83.72552,39.90607,KCMH,S0,TVS,47,263,26,50,50,2,11,2,13,17,2
20140713174831,-78.76693,42.63306,KBUF,X3,TVS,19,184,37,72,72,1,5,1,7,60,1
20140713180651,-123.39324,46.50533,KLGX,T3,TVS,47,141,56,78,78,3,8,3,11,26,3
20140713181317,-83.75469,39.12899,KCVG,??,TVS,41,70,70,95,95,2,9,2,10,37,2
20140713185118,-82.25269,40.33491,KCMH,F2,TVS,29,47,32,29,87,7,14,1,15,48,7
20140713185445,-79.69348,40.91913,KPIT,A1,TVS,44,55,35,51,51,3,7,3,10,18,3
20140713185617,-83.83005,39.42996,KDAY,V1,TVS,38,159,38,60,62,20,15,5,20,26,20
20140713185910,-83.81676,39.43398,KDAY,V1,TVS,38,158,44,62,63,11,19,2,21,27,11
20140713185919,-105.14095,41.71509,KCYS,A0,TVS,37,336,27,52,52,3,29,3,32,23,3
20140713195113,-79.16940,40.91711,KCCX,X2,TVS,53,270,27,35,45,9,11,5,16,13,9
20140713195553,-79.12543,40.91755,KCCX,X2,TVS,51,270,32,51,51,5,10,5,15,16,5
20140713204005,-106.49763,35.05718,KABX,B3,TVS,17,109,68,47,99,2,6,1,7,96,2
20140713204853,-79.81946,40.29293,KPIT,T2,TVS,33,112,35,34,86,4,18,2,20,43,4
20140713205453,-79.79933,40.28656,KPIT,T2,TVS,34,112,30,70,70,4,27,4,31,33,4
20140713205555,-106.54768,35.20621,KABX,Q6,TVS,14,76,47,77,77,1,9,1,10,89,1
20140713213012,-103.94441,40.68968,KCYS,J4,ETVS,48,125,16,49,49,17,10,17,27,16,17
20140713213211,-75.01049,41.79172,KBGM,Y4,TVS,50,119,34,53,53,4,10,4,15,17,4
20140713213612,-115.35686,36.32035,KLAS,??,TVS,20,302,43,60,60,2,5,2,7,48,2
20140713213816,-77.57904,41.63814,KCCX,Y6,TVS,47,24,23,35,35,4,10,4,14,12,4
20140713215433,-78.46160,40.31555,KCCX,H1,TVS,42,210,24,33,35,5,12,3,15,13,5
20140713215450,-105.52995,39.61456,KDEN,A0,TVS,47,262,40,82,82,3,11,3,14,27,3
20140713215450,-105.29810,40.23969,KDEN,C0,TVS,47,311,23,63,63,6,20,6,26,22,6
20140713220049,-105.50284,39.59066,KDEN,A0,TVS,46,260,35,98,98,3,25,3,28,33,3
20140713221247,-105.46246,39.52997,KDEN,A0,TVS,45,255,22,55,55,3,25,3,28,20,3
20140713223205,-78.13012,40.31353,KCCX,H1,TVS,37,189,27,29,40,4,10,3,13,17,4
20140713225029,-74.32938,41.72475,KENX,Y1,TVS,53,193,39,62,62,5,11,5,16,19,5
20140713225213,-115.04859,35.99765,KLAS,??,TVS,9,193,54,57,80,1,6,1,7,136,1
20140713225213,-114.90741,35.99800,KLAS,??,TVS,10,151,46,30,77,1,7,1,8,120,1
20140713225213,-115.03936,36.03017,KLAS,??,TVS,7,193,43,69,69,1,5,1,6,149,1
20140713225213,-115.32222,36.22165,KLAS,??,TVS,16,287,40,55,55,2,11,2,12,55,2
20140713225213,-115.09235,36.38459,KLAS,??,TVS,15,344,55,30,97,2,10,1,11,101,2
20140713225950,-73.80518,41.80926,KENX,F5,TVS,48,166,34,53,53,4,10,4,14,18,4
20140713230237,-81.78392,39.65132,KCMH,U1,TVS,48,116,47,86,86,7,19,7,26,29,13
20140713230237,-82.58155,39.68870,KCMH,??,TVS,20,162,64,86,86,2,8,2,10,70,2
20140713230444,-73.76908,41.81640,KENX,F5,TVS,48,164,36,61,61,4,7,4,11,20,4
20140713232620,-78.30709,39.40218,KLWX,G8,TVS,46,304,45,57,84,8,17,4,21,29,8
20140713232900,-83.37394,39.92827,KDAY,G5,TVS,35,99,59,78,80,10,8,2,10,37,10
20140713233041,-78.22656,39.37548,KLWX,G8,TVS,42,305,47,52,78,7,8,4,12,30,7
20140713233503,-78.12179,39.37316,KLWX,L8,TVS,38,309,30,52,52,5,6,5,11,21,5
20140713233503,-78.17221,39.40437,KLWX,L8,TVS,41,309,41,50,72,7,11,4,14,28,7
20140713233838,-78.10315,39.40612,KIAD,C1,TVS,33,306,39,54,67,8,15,2,16,32,8
20140713233932,-77.51717,40.34857,KCCX,H1,TVS,41,147,26,29,37,9,12,3,15,14,9
20140713234146,-78.10540,39.43172,KIAD,W0,TVS,34,308,36,66,66,2,6,2,8,31,2
20140713234453,-77.98555,39.38969,KLWX,L8,TVS,34,317,35,50,50,3,10,3,13,23,3
20140713235345,-77.88322,39.46129,KIAD,W0,TVS,28,324,34,31,83,4,19,1,20,47,4
20140714004050,-77.69573,39.27013,KDCA,C0,TVS,46,312,31,61,61,3,27,3,30,21,3
20140714004933,-77.40335,39.22627,KBWI,D0,TVS,37,283,31,50,50,3,11,3,14,22,3
20140714011209,-102.51474,38.99719,KGLD,R8,ETVS,44,240,33,61,61,8,5,8,13,23,8
20140714015336,-75.31821,40.70925,KPHL,H0,TVS,47,346,29,49,49,4,8,4,12,17,4
20140714030538,-92.47906,37.45582,KSGF,X9,TVS,46,73,29,34,64,6,22,4,26,22,6
20140714033347,-74.05170,41.10662,KJFK,J0,TVS,32,346,32,49,49,2,8,2,10,24,2
20140714040959,-115.62597,36.23478,KESX,F4,TVS,48,312,33,50,50,4,7,4,11,16,4
20140714041009,-91.02769,37.85759,KLSX,E4,TVS,53,198,34,42,79,7,25,5,30,24,7
20140714041009,-90.95549,37.89298,KLSX,E4,TVS,50,195,31,55,58,7,18,5,22,18,7
20140714041833,-90.90619,37.86657,KLSX,E4,TVS,51,192,35,60,60,5,7,5,12,19,5
20140714042727,-90.83238,37.85638,KLSX,E4,TVS,51,188,33,55,55,5,8,5,13,17,5
20140714051128,-123.17832,46.97717,KLGX,X3,TVS,39,102,67,111,111,2,9,2,11,45,2
20140714051128,-123.58740,47.33548,KLGX,C7,TVS,25,58,62,75,87,2,6,1,7,57,2
20140714051128,-123.75289,47.39200,KLGX,C7,TVS,22,41,59,132,132,1,5,1,6,95,1
20140714051128,-123.76052,47.57553,KLGX,C5,TVS,31,27,30,64,64,1,7,1,9,33,1
20140714054436,-102.57996,35.30489,KAMA,L0,TVS,43,276,33,59,59,4,6,4,9,22,4
20140714054723,-123.19049,46.94419,KLGX,F8,TVS,39,105,56,86,86,2,9,2,11,36,2
20140714054723,-123.62510,47.34427,KLGX,G5,TVS,24,55,63,65,93,2,6,1,7,62,7
20140714054723,-123.56457,47.37266,KLGX,G5,TVS,27,55,56,70,78,2,6,1,7,46,7
20140714054723,-123.54613,47.41201,KLGX,G5,TVS,29,52,43,62,62,1,7,1,8,34,1
20140714055836,-102.50256,35.24176,KAMA,L0,TVS,39,271,51,55,110,7,8,3,11,44,7
20140714060317,-101.00125,35.16987,KAMA,W2,TVS,35,96,37,70,70,3,7,3,10,31,3
20140714060756,-101.06158,35.47815,KAMA,P3,TVS,35,65,45,36,73,9,7,3,9,35,9
20140714061704,-123.49568,47.32610,KLGX,E9,TVS,28,63,54,83,83,1,7,1,8,48,1
20140714061704,-123.74417,47.40889,KLGX,C7,TVS,23,40,49,120,120,1,6,1,6,84,1
20140714061704,-123.73621,47.42606,KLGX,C7,TVS,24,39,76,121,121,1,6,1,7,80,1
20140714061733,-119.20544,45.07252,KPDT,Y5,TVS,40,202,30,52,52,3,6,3,9,21,3
20140714070027,-119.06452,45.04142,KPDT,C7,TVS,40,193,38,54,54,5,7,5,12,21,5
20140714070515,-119.02835,44.98529,KPDT,C7,TVS,43,190,36,80,80,3,6,3,9,30,3
20140714103816,-84.97093,38.66646,KCVG,V9,TVS,23,233,34,35,72,11,11,1,11,48,11
20140714104231,-85.06992,39.69251,KDAY,??,TVS,48,246,42,58,60,13,10,3,13,21,13
20140714114412,-84.11785,38.35774,KCVG,??,TVS,39,146,55,74,74,1,8,1,10,30,1
20140714115012,-85.39913,38.50851,KCVG,??,TVS,45,239,60,83,83,2,10,2,12,29,2
20140714121118,-84.34566,38.91056,KCVG,B7,TVS,11,86,65,67,87,8,7,1,8,125,3
20140714121410,-84.32435,38.91168,KCVG,B7,TVS,12,86,73,96,96,0,6,0,6,132,0
20140714130233,-95.42095,41.04123,KOAX,Q3,TVS,46,111,38,62,62,4,6,4,10,22,4
20140714180454,-88.27416,41.08316,KMDW,T7,TVS,42,216,44,48,79,13,10,2,13,30,13
20140714183452,-87.13924,40.98596,KMDW,D9,TVS,48,146,29,60,60,3,11,3,14,20,3
20140714191735,-81.51414,28.45599,KMCO,D1,TVS,12,304,36,35,73,8,8,0,8,101,8
20140714193456,-89.25367,35.83036,KNQA,H4,TVS,42,46,31,49,49,4,9,4,12,19,4
20140714193921,-77.80144,38.74345,KADW,H0,TVS,45,274,27,44,95,29,27,3,29,32,29
20140714194214,-77.77765,38.76800,KADW,H0,TVS,44,276,28,44,101,29,27,3,29,34,29
20140714201555,-75.08867,40.24245,KEWR,M4,TVS,43,241,37,51,59,14,12,3,14,21,14
20140714201626,-74.08822,40.09124,KPHL,I0,TVS,46,79,26,36,75,22,16,6,22,26,22
20140714202754,-74.48802,41.10027,KEWR,B3,TVS,32,342,36,50,61,10,18,2,20,31,10
20140714203003,-76.73120,39.41524,KLWX,J7,TVS,44,53,32,54,54,6,7,6,13,19,6
20140714203245,-96.66322,33.09869,KDFW,N0,TVS,13,81,45,41,70,7,6,1,7,93,7
20140714203405,-104.52321,38.75702,KPUX,S1,ETVS,24,318,21,53,53,13,12,13,26,35,13
20140714203537,-96.58394,33.10406,KDFW,V1,TVS,17,82,53,71,71,1,6,1,7,67,1
20140714203537,-96.19055,33.14886,KDFW,N1,TVS,37,82,48,69,70,16,13,3,16,31,16
20140714203537,-96.15119,33.15327,KDFW,N1,TVS,39,82,49,71,78,16,14,3,16,33,16
20140714203537,-96.07246,33.16206,KDFW,N1,TVS,43,82,46,69,71,18,15,3,18,27,18
20140714204246,-76.63971,39.41696,KIAD,J2,TVS,46,64,31,35,79,12,20,3,23,28,12
20140714204419,-86.11441,37.47092,KSDF,??,TVS,42,215,29,68,68,6,23,6,29,26,6
20140714212137,-76.67611,39.44079,KDCA,Y3,TVS,43,18,26,22,81,13,23,3,26,31,13
20140714213336,-76.58585,39.41363,KDCA,L3,TVS,43,24,24,51,53,28,23,6,28,19,28
20140714213620,-76.57823,39.41623,KADW,Z0,TVS,45,16,26,26,92,15,26,3,29,32,15
20140714214844,-76.62551,39.29508,KIAD,G0,TVS,44,73,29,27,74,11,20,3,23,26,11
20140714215457,-89.66603,35.27839,KMEM,O1,TVS,28,35,28,54,59,15,20,4,24,32,15
20140714220611,-99.95972,34.18451,KFDR,Q9,TVS,50,258,34,81,81,7,5,7,12,26,7
20140714220722,-86.09491,36.48713,KBNA,V6,TVS,41,42,27,62,62,5,26,5,31,24,5
20140714220852,-76.32659,39.41346,KBWI,U6,TVS,24,36,34,52,52,2,15,2,17,35,2
20140714221251,-104.23386,37.86088,KPUX,O9,ETVS,36,184,31,52,52,10,6,10,16,23,10
20140714221858,-90.54667,35.26238,KMEM,L3,TVS,35,309,35,63,63,5,14,5,18,29,5
20140714222215,-106.49214,35.07134,KABX,T9,TVS,17,106,51,97,97,1,6,1,7,92,1
20140714223059,-90.02224,35.57990,KMEM,M4,TVS,41,358,34,83,83,5,16,5,22,32,5
20140714223443,-104.99735,40.20654,KDEN,P0,TVS,36,323,18,54,54,5,28,5,32,24,5
20140714223639,-84.50226,39.97912,KILN,L9,TVS,46,317,31,27,71,8,10,4,14,25,8
20140714223930,-76.36948,38.88336,KADW,V6,TVS,25,63,29,58,58,3,20,3,23,37,3
20140714224332,-83.80902,38.61346,KCVG,E0,TVS,40,115,47,69,69,2,8,2,10,27,2
20140714224531,-76.60750,38.42622,KDCA,L7,TVS,26,140,31,52,52,1,6,1,8,31,1
20140714224824,-76.57139,38.42895,KDCA,L7,TVS,27,137,35,51,51,1,7,1,8,30,1
20140714225012,-75.93259,39.35125,KDOX,X5,ETVS,39,324,13,52,52,18,11,18,28,21,18
20140714225129,-84.85920,39.50630,KDAY,O3,TVS,46,228,50,69,74,13,11,3,13,25,13
20140714225130,-76.54991,38.44540,KDCA,L7,TVS,27,134,24,56,56,1,28,1,29,33,1
20140714225130,-76.57878,38.44639,KDCA,L7,TVS,26,136,30,61,61,1,15,1,16,37,1
20140714225131,-76.54690,38.43429,KADW,F6,TVS,21,138,30,54,54,1,17,1,18,42,1
20140714225424,-76.51908,38.45564,KADW,I8,TVS,21,133,35,53,53,1,12,1,13,41,1
20140714225549,-104.02055,38.80474,KPUX,S1,TVS,22,20,51,100,100,2,8,2,10,72,2
20140714225549,-104.04577,38.82872,KPUX,S1,TVS,23,16,48,104,104,2,6,2,7,73,2
20140714225744,-74.57308,40.37652,KEWR,V3,TVS,19,227,34,52,52,1,11,1,11,42,1
20140714230023,-76.45159,38.48737,KDCA,L7,TVS,29,124,33,50,50,1,7,1,9,27,1
20140714230024,-76.11739,39.10454,KADW,J2,TVS,42,54,42,73,73,3,24,3,26,28,26
20140714230329,-76.42184,38.49256,KDCA,L7,TVS,30,122,43,74,74,2,7,2,9,39,2
20140714230329,-76.43978,38.50148,KDCA,L7,TVS,29,122,29,68,68,1,17,1,18,37,1
20140714230332,-76.43634,38.51637,KADW,I8,TVS,22,119,29,53,53,1,6,1,7,38,1
20140714230555,-76.43089,38.54466,KBWI,Z8,TVS,34,164,32,63,63,3,22,3,25,29,3
20140714230555,-76.44834,38.59279,KBWI,Q1,TVS,31,164,33,84,84,2,21,2,24,42,2
20140714230613,-104.02055,38.80474,KPUX,S1,ETVS,22,20,35,59,59,5,14,5,19,44,5
20140714230625,-76.39086,38.51236,KADW,I8,TVS,24,117,40,66,66,1,6,1,8,44,1
20140714230625,-76.42831,38.56872,KADW,I8,TVS,21,111,41,56,56,1,5,1,6,42,1
20140714230932,-76.40022,38.58075,KADW,I8,TVS,22,108,27,57,57,1,19,1,20,42,1
20140714230943,-74.74363,40.52832,KEWR,X9,TVS,22,260,35,61,61,1,12,1,13,43,1
20140714230943,-74.70061,40.53428,KEWR,X9,TVS,20,260,38,59,59,1,11,1,12,47,1
20140714232128,-76.24317,38.55140,KDCA,V8,TVS,36,110,36,73,73,2,9,2,10,33,2
20140714232133,-76.01387,39.03662,KADW,J2,TVS,44,62,32,77,77,3,12,3,15,28,3
20140714232353,-75.95064,39.02297,KBWI,D2,TVS,32,97,28,58,58,2,10,2,12,29,2
20140714234152,-75.92508,38.95067,KBWI,B2,TVS,34,104,37,87,87,3,22,3,24,41,3
20140714234226,-75.91576,38.94113,KADW,V9,TVS,46,71,27,49,49,3,25,3,28,17,3
20140714234233,-83.20100,40.33975,KCMH,C1,TVS,30,312,20,52,52,4,21,4,25,28,4
20140714234534,-75.88501,38.92029,KADW,V9,TVS,47,73,20,58,58,3,62,3,65,20,3
20140714235211,-103.68751,38.75009,KPUX,S1,TVS,29,53,48,49,102,22,20,2,22,51,22
20140714235211,-103.67717,38.76702,KPUX,S1,ETVS,30,52,48,59,107,14,7,7,14,56,14
20140715000021,-89.04144,34.99357,KNQA,W6,TVS,46,117,29,42,85,9,27,4,31,29,9
20140715000149,-103.62711,38.74034,KPUX,S1,TVS,31,57,37,26,96,19,22,2,24,46,19
